word,total_count,system,system_count,system_sloc,normalized_system_count,languages,contexts,categories
where,396,deeplearning4j,32,554761,5.768249750793585e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,drill,13,420706,3.0900438786230764e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,freeminer,3,516,0.005813953488372093,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,git2r,2,114486,1.7469384902957568e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,guava,10,145688,6.863983306792598e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,mgba,55,335182,0.00016408995709793486,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,ovs,102,289815,0.0003519486569018167,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,proxygen,3,22714,0.0001320771330456987,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,rigraph,5,309989,1.6129604598872863e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,toggldesktop,74,370691,0.00019962718274789515,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,weechat,19,210295,9.03492712617989e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
where,396,wireshark,10,4346078,2.3009251099497062e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",conjunction
like,126,Singularity,11,100316,0.00010965349495593923,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,caffe,1,21754,4.5968557506665444e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,ccv,9,274433,3.2794889827389565e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,cling,1,29129,3.43300490919702e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,deeplearning4j,14,554761,2.5236092659721933e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,drill,42,420706,9.983218684782247e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,git2r,8,114486,6.987753961183027e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,guava,7,145688,4.8047883147548184e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,mgba,8,335182,2.386763012333598e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,toggldesktop,8,370691,2.1581317053826504e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
like,126,wireshark,17,4346078,3.911572686914501e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
most,29,Singularity,2,100316,1.9936999082898044e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,Smack,2,89739,2.228685409910964e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,ccv,2,274433,7.2877532949754585e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,cling,4,29129,0.0001373201963678808,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,deeplearning4j,3,554761,5.407734141368986e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,drill,2,420706,4.753913659420117e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,guava,4,145688,2.745593322717039e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,immutables,2,47133,4.24331148027921e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,mgba,2,335182,5.966907530833995e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,proxygen,2,22714,8.805142203046579e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,rigraph,2,309989,6.4518418395491455e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
most,29,toggldesktop,2,370691,5.395329263456626e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
above,74,Singularity,5,100316,4.984249770724511e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,ccv,1,274433,3.6438766474877292e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,drill,2,420706,4.753913659420117e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,freeminer,22,516,0.04263565891472868,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,guava,24,145688,0.00016473559936302235,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,panda3d,7,589605,1.1872355220868209e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,proxygen,5,22714,0.0002201285550761645,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
above,74,wireshark,7,4346078,1.6106475769647945e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
419,2,Singularity,2,100316,1.9936999082898044e-05,Java,"ATTRIBUTE,CLASS",digit
many,43,Singularity,5,100316,4.984249770724511e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,ccv,5,274433,1.8219383237438647e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,deeplearning4j,2,554761,3.6051560942459906e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,git2r,9,114486,7.861223206330905e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,immutables,3,47133,6.364967220418815e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,ovs,1,289815,3.450477028449183e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,panda3d,1,589605,1.6960507458383154e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,rigraph,9,309989,2.9033288277971154e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,toggldesktop,1,370691,2.697664631728313e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
many,43,wireshark,5,4346078,1.1504625549748531e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",determiner
much,6,Singularity,1,100316,9.968499541449022e-06,Java,"FUNCTION,PARAMETER",determiner
much,6,Spark,2,91707,2.1808586040324076e-05,Java,"FUNCTION,PARAMETER",determiner
much,6,deeplearning4j,3,554761,5.407734141368986e-06,Java,"FUNCTION,PARAMETER",determiner
about,34,Smack,3,89739,3.343028114866446e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,Spark,8,91707,8.72343441612963e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,freeminer,2,516,0.003875968992248062,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,guava,2,145688,1.3727966613585195e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,immutables,1,47133,2.121655740139605e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,mgba,2,335182,5.966907530833995e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,panda3d,2,589605,3.3921014916766308e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,toggldesktop,9,370691,2.4278981685554814e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
about,34,wireshark,5,4346078,1.1504625549748531e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION",preposition
but,21,Smack,6,89739,6.686056229732892e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,deeplearning4j,2,554761,3.6051560942459906e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,drill,3,420706,7.130870489130176e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,freeminer,2,516,0.003875968992248062,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,immutables,1,47133,2.121655740139605e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,rigraph,2,309989,6.4518418395491455e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,toggldesktop,2,370691,5.395329263456626e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
but,21,wireshark,3,4346078,6.902775329849119e-07,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER","conjunction,preposition"
11,19618,Smack,9,89739,0.00010029084344599338,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,ccv,20,274433,7.287753294975459e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,cglib,1,10058,9.942334460131238e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,deeplearning4j,18699,554761,0.03370640690315289,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,facebook-repo-ds2,5,9339,0.0005353892279687332,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,freeminer,5,516,0.009689922480620155,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,guava,6,145688,4.118389984075559e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,mgba,5,335182,1.4917268827084987e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,ovs,71,289815,0.000244983869019892,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,panda3d,8,589605,1.3568405966706523e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,rigraph,17,309989,5.4840655636167736e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,toggldesktop,12,370691,3.2371975580739754e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
11,19618,wireshark,760,4346078,0.00017487030835617768,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
into,208,Smack,18,89739,0.00020058168689198675,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,Spark,3,91707,3.2712879060486114e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,ccv,2,274433,7.2877532949754585e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,cling,1,29129,3.43300490919702e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,deeplearning4j,9,554761,1.6223202424106957e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,drill,23,420706,5.4670007083331355e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,freeminer,6,516,0.011627906976744186,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,git2r,8,114486,6.987753961183027e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,guava,47,145688,0.0003226072154192521,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,immutables,2,47133,4.24331148027921e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,mgba,4,335182,1.193381506166799e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,ovs,1,289815,3.450477028449183e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,panda3d,41,589605,6.953808057937093e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,rigraph,6,309989,1.9355525518647435e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,toggldesktop,26,370691,7.013928042493613e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,weechat,1,210295,4.7552248032525735e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
into,208,wireshark,10,4346078,2.3009251099497062e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,Smack,3,89739,3.343028114866446e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,Spark,3,91707,3.2712879060486114e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,deeplearning4j,39,554761,7.030054383779682e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,drill,40,420706,9.507827318840235e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,git2r,1,114486,8.734692451478784e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,guava,22,145688,0.00015100763274943714,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,libxo,1,9062,0.00011035091591260208,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,naemon-core,1,38923,2.5691750378953318e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,panda3d,5,589605,8.480253729191578e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,rigraph,21,309989,6.774433931526602e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,toggldesktop,30,370691,8.092993895184939e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
plus,245,wireshark,77,4346078,1.771712334661274e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
6,39528,Smack,3,89739,3.343028114866446e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,ccv,41,274433,0.0001493989425469969,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,cling,1,29129,3.43300490919702e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,deeplearning4j,37550,554761,0.06768680566946847,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,drill,18,420706,4.278522293478106e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,facebook-repo-ds2,3,9339,0.00032123353678124,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,freeminer,9,516,0.01744186046511628,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,git2r,1,114486,8.734692451478784e-06,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,guava,156,145688,0.0010707813958596452,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,mgba,14,335182,4.1768352715837966e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,ovs,435,289815,0.0015009575073753945,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,panda3d,19,589605,3.2224964170927995e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,proxygen,11,22714,0.00048428282116756184,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,rigraph,22,309989,7.09702602350406e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,toggldesktop,139,370691,0.0003749753838102355,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,toxcore,11,24086,0.000456696836336461,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,weechat,7,210295,3.328657362276802e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
6,39528,wireshark,1088,4346078,0.00025034065196252806,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",digit
nor,7,Smack,2,89739,2.228685409910964e-05,"C,Java",FUNCTION,conjunction
nor,7,wireshark,5,4346078,1.1504625549748531e-06,"C,Java",FUNCTION,conjunction
us,210,Smack,1,89739,1.114342704955482e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,ccv,2,274433,7.2877532949754585e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,deeplearning4j,13,554761,2.343351461259894e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,drill,1,420706,2.3769568297100587e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,freeminer,13,516,0.025193798449612403,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,guava,4,145688,2.745593322717039e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,mgba,6,335182,1.7900722592501982e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,ovs,6,289815,2.07028621706951e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,panda3d,13,589605,2.20486596958981e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,rigraph,37,309989,0.00011935907403165919,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,toggldesktop,1,370691,2.697664631728313e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,weechat,1,210295,4.7552248032525735e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
us,210,wireshark,112,4346078,2.5770361231436713e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",determiner
224,47,Smack,8,89739,8.914741639643856e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
224,47,freeminer,3,516,0.005813953488372093,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
224,47,rigraph,1,309989,3.2259209197745727e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
224,47,toggldesktop,23,370691,6.20462865297512e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
224,47,wireshark,12,4346078,2.7611101319396477e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,Smack,10,89739,0.0001114342704955482,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,ccv,2,274433,7.2877532949754585e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,metrics,1,15234,6.564264145989234e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,ovs,4,289815,1.3801908113796733e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,toggldesktop,14,370691,3.776730484419638e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,weechat,1,210295,4.7552248032525735e-06,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
256,115,wireshark,83,4346078,1.9097678412582564e-05,"C,Java","ATTRIBUTE,DECLARATION,FUNCTION",digit
384,111,Smack,12,89739,0.00013372112459465784,"C,Java","DECLARATION,FUNCTION",digit
384,111,toggldesktop,6,370691,1.6185987790369877e-05,"C,Java","DECLARATION,FUNCTION",digit
384,111,wireshark,93,4346078,2.139860352253227e-05,"C,Java","DECLARATION,FUNCTION",digit
512,40,Smack,10,89739,0.0001114342704955482,"C,Java","ATTRIBUTE,FUNCTION",digit
512,40,ovs,6,289815,2.07028621706951e-05,"C,Java","ATTRIBUTE,FUNCTION",digit
512,40,toggldesktop,1,370691,2.697664631728313e-06,"C,Java","ATTRIBUTE,FUNCTION",digit
512,40,wireshark,23,4346078,5.292127752884325e-06,"C,Java","ATTRIBUTE,FUNCTION",digit
160,25,Smack,4,89739,4.457370819821928e-05,"C,Java","DECLARATION,FUNCTION",digit
160,25,toggldesktop,6,370691,1.6185987790369877e-05,"C,Java","DECLARATION,FUNCTION",digit
160,25,wireshark,15,4346078,3.4513876649245596e-06,"C,Java","DECLARATION,FUNCTION",digit
04,244,Smack,1,89739,1.114342704955482e-05,"C,C++,Java","DECLARATION,FUNCTION",digit
04,244,panda3d,1,589605,1.6960507458383154e-06,"C,C++,Java","DECLARATION,FUNCTION",digit
04,244,wireshark,242,4346078,5.5682387660782896e-05,"C,C++,Java","DECLARATION,FUNCTION",digit
otherwise,1,Smack,1,89739,1.114342704955482e-05,Java,FUNCTION,conjunction
through,33,Smack,1,89739,1.114342704955482e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
through,33,Spark,3,91707,3.2712879060486114e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
through,33,ccv,2,274433,7.2877532949754585e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
through,33,freeminer,1,516,0.001937984496124031,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
through,33,ovs,1,289815,3.450477028449183e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
through,33,panda3d,1,589605,1.6960507458383154e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
through,33,wireshark,24,4346078,5.522220263879295e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",preposition
20,4624,Smack,1,89739,1.114342704955482e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,ccv,6,274433,2.1863259884926375e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,cling,1,29129,3.43300490919702e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,deeplearning4j,4393,554761,0.007918725361011318,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,facebook-repo-ds2,1,9339,0.00010707784559374665,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,mgba,1,335182,2.9834537654169975e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,panda3d,3,589605,5.088152237514946e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,rigraph,1,309989,3.2259209197745727e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,toggldesktop,18,370691,4.855796337110963e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,toxcore,1,24086,4.151789421240555e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
20,4624,wireshark,198,4346078,4.5558317177004184e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
110,17,Smack,1,89739,1.114342704955482e-05,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
110,17,deeplearning4j,1,554761,1.8025780471229953e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
110,17,freeminer,3,516,0.005813953488372093,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
110,17,wireshark,12,4346078,2.7611101319396477e-06,"C,C++,Java","ATTRIBUTE,DECLARATION,FUNCTION,PARAMETER",digit
